Pitch Offset,Pitch Bend,Pitch Bend Hex,Delta Pitch Bend,Linear Pitch Offset,Linear Pitch Offset Delta,Piecewise Pitch Offset,Piecewise Pitch Offset Delta
192,16056,"0x3EB8",41,192.016,-0.016,192.016,-0.016
193,16097,"0x3EE1",41,193.017,-0.017,193.017,-0.017
194,16138,"0x3F0A",41,194.018,-0.018,194.018,-0.018
195,16179,"0x3F33",41,195.019,-0.019,195.019,-0.019
196,16220,"0x3F5C",41,196.020,-0.020,196.020,-0.020
197,16261,"0x3F85",41,197.021,-0.021,197.021,-0.021
198,16302,"0x3FAE",41,198.022,-0.022,198.022,-0.022
199,16343,"0x3FD7",41,199.023,-0.023,199.023,-0.023
200,16383,"0x3FFF",40,200.000,0.000,200.000,0.000
"Max Deviation",,,41,,0.048,,0.023
"Average Deviation",,,40.855,,0.016,,0.010
