Pitch Offset in HCU,PB MIDI1,PB Hex MIDI2,Delta PB MIDI1,Pitch Offset from MIDI1,PB MIDI2,PB Hex MIDI2,Delta PB MIDI2,Pitch Offset from MIDI2
4017,15047,"0x3AC7",2,4017,3944659025,"0xEB1EB851",447392,4016
4018,15049,"0x3AC9",2,4018,3945106418,"0xEB258BF2",447393,4018
4019,15051,"0x3ACB",2,4019,3945553810,"0xEB2C5F92",447392,4019
4020,15052,"0x3ACC",1,4020,3946001203,"0xEB333333",447393,4020
4021,15054,"0x3ACE",2,4021,3946448595,"0xEB3A06D3",447392,4021
4022,15056,"0x3AD0",2,4022,3946895988,"0xEB40DA74",447393,4022
4023,15057,"0x3AD1",1,4022,3947343380,"0xEB47AE14",447392,4023
4024,15059,"0x3AD3",2,4024,3947790772,"0xEB4E81B4",447392,4023
4025,15061,"0x3AD5",2,4025,3948238165,"0xEB555555",447393,4025
4026,15063,"0x3AD7",2,4026,3948685557,"0xEB5C28F5",447392,4026
4027,15064,"0x3AD8",1,4027,3949132950,"0xEB62FC96",447393,4027
4028,15066,"0x3ADA",2,4028,3949580342,"0xEB69D036",447392,4028
4029,15068,"0x3ADC",2,4029,3950027735,"0xEB70A3D7",447393,4029
4030,15069,"0x3ADD",1,4029,3950475127,"0xEB777777",447392,4030
4031,15071,"0x3ADF",2,4031,3950922519,"0xEB7E4B17",447392,4030
4032,15073,"0x3AE1",2,4032,3951369912,"0xEB851EB8",447393,4032
4033,15074,"0x3AE2",1,4032,3951817304,"0xEB8BF258",447392,4033
4034,15076,"0x3AE4",2,4034,3952264697,"0xEB92C5F9",447393,4034
4035,15078,"0x3AE6",2,4035,3952712089,"0xEB999999",447392,4035
4036,15080,"0x3AE8",2,4036,3953159482,"0xEBA06D3A",447393,4036
4037,15081,"0x3AE9",1,4037,3953606874,"0xEBA740DA",447392,4037
4038,15083,"0x3AEB",2,4038,3954054266,"0xEBAE147A",447392,4037
4039,15085,"0x3AED",2,4039,3954501659,"0xEBB4E81B",447393,4039
4040,15086,"0x3AEE",1,4039,3954949051,"0xEBBBBBBB",447392,4040
4041,15088,"0x3AF0",2,4041,3955396444,"0xEBC28F5C",447393,4041
4042,15090,"0x3AF2",2,4042,3955843836,"0xEBC962FC",447392,4042
4043,15092,"0x3AF4",2,4043,3956291229,"0xEBD0369D",447393,4043
4044,15093,"0x3AF5",1,4044,3956738621,"0xEBD70A3D",447392,4044
4045,15095,"0x3AF7",2,4045,3957186013,"0xEBDDDDDD",447392,4044
4046,15097,"0x3AF9",2,4046,3957633406,"0xEBE4B17E",447393,4046
4047,15098,"0x3AFA",1,4046,3958080798,"0xEBEB851E",447392,4047
4048,15100,"0x3AFC",2,4048,3958528191,"0xEBF258BF",447393,4048
4049,15102,"0x3AFE",2,4049,3958975583,"0xEBF92C5F",447392,4049
4050,15104,"0x3B00",2,4050,3959422976,"0xEC000000",447393,4050
4051,15105,"0x3B01",1,4051,3959870368,"0xEC06D3A0",447392,4051
4052,15107,"0x3B03",2,4052,3960317760,"0xEC0DA740",447392,4051
4053,15109,"0x3B05",2,4053,3960765153,"0xEC147AE1",447393,4053
4054,15110,"0x3B06",1,4054,3961212545,"0xEC1B4E81",447392,4054
4055,15112,"0x3B08",2,4055,3961659938,"0xEC222222",447393,4055
4056,15114,"0x3B0A",2,4056,3962107330,"0xEC28F5C2",447392,4056
4057,15115,"0x3B0B",1,4056,3962554722,"0xEC2FC962",447392,4056
4058,15117,"0x3B0D",2,4058,3963002115,"0xEC369D03",447393,4058
4059,15119,"0x3B0F",2,4059,3963449507,"0xEC3D70A3",447392,4059
4060,15121,"0x3B11",2,4060,3963896900,"0xEC444444",447393,4060
4061,15122,"0x3B12",1,4061,3964344292,"0xEC4B17E4",447392,4061
4062,15124,"0x3B14",2,4062,3964791685,"0xEC51EB85",447393,4062
4063,15126,"0x3B16",2,4063,3965239077,"0xEC58BF25",447392,4063
4064,15127,"0x3B17",1,4063,3965686469,"0xEC5F92C5",447392,4063
4065,15129,"0x3B19",2,4065,3966133862,"0xEC666666",447393,4065
4066,15131,"0x3B1B",2,4066,3966581254,"0xEC6D3A06",447392,4066
4067,15133,"0x3B1D",2,4067,3967028647,"0xEC740DA7",447393,4067
4068,15134,"0x3B1E",1,4068,3967476039,"0xEC7AE147",447392,4068
4069,15136,"0x3B20",2,4069,3967923432,"0xEC81B4E8",447393,4069
4070,15138,"0x3B22",2,4070,3968370824,"0xEC888888",447392,4070
4071,15139,"0x3B23",1,4071,3968818216,"0xEC8F5C28",447392,4070
4072,15141,"0x3B25",2,4072,3969265609,"0xEC962FC9",447393,4072
4073,15143,"0x3B27",2,4073,3969713001,"0xEC9D0369",447392,4073
4074,15144,"0x3B28",1,4073,3970160394,"0xECA3D70A",447393,4074
4075,15146,"0x3B2A",2,4075,3970607786,"0xECAAAAAA",447392,4075
4076,15148,"0x3B2C",2,4076,3971055179,"0xECB17E4B",447393,4076
4077,15150,"0x3B2E",2,4077,3971502571,"0xECB851EB",447392,4077
4078,15151,"0x3B2F",1,4078,3971949963,"0xECBF258B",447392,4077
4079,15153,"0x3B31",2,4079,3972397356,"0xECC5F92C",447393,4079
4080,15155,"0x3B33",2,4080,3972844748,"0xECCCCCCC",447392,4080
4081,15156,"0x3B34",1,4080,3973292141,"0xECD3A06D",447393,4081
4082,15158,"0x3B36",2,4082,3973739533,"0xECDA740D",447392,4082
4083,15160,"0x3B38",2,4083,3974186926,"0xECE147AE",447393,4083
4084,15162,"0x3B3A",2,4084,3974634318,"0xECE81B4E",447392,4084
4085,15163,"0x3B3B",1,4085,3975081710,"0xECEEEEEE",447392,4084
4086,15165,"0x3B3D",2,4086,3975529103,"0xECF5C28F",447393,4086
4087,15167,"0x3B3F",2,4087,3975976495,"0xECFC962F",447392,4087
4088,15168,"0x3B40",1,4087,3976423888,"0xED0369D0",447393,4088
4089,15170,"0x3B42",2,4089,3976871280,"0xED0A3D70",447392,4089
4090,15172,"0x3B44",2,4090,3977318673,"0xED111111",447393,4090
4091,15173,"0x3B45",1,4090,3977766065,"0xED17E4B1",447392,4091
4092,15175,"0x3B47",2,4092,3978213457,"0xED1EB851",447392,4091
4093,15177,"0x3B49",2,4093,3978660850,"0xED258BF2",447393,4093
4094,15179,"0x3B4B",2,4094,3979108242,"0xED2C5F92",447392,4094
4095,15180,"0x3B4C",1,4095,3979555635,"0xED333333",447393,4095
4096,15182,"0x3B4E",2,4096,3980003027,"0xED3A06D3",447392,4096
4097,15184,"0x3B50",2,4097,3980450420,"0xED40DA74",447393,4097
4098,15185,"0x3B51",1,4097,3980897812,"0xED47AE14",447392,4098
4099,15187,"0x3B53",2,4099,3981345204,"0xED4E81B4",447392,4098
4100,15189,"0x3B55",2,4100,3981792597,"0xED555555",447393,4100
4101,15191,"0x3B57",2,4101,3982239989,"0xED5C28F5",447392,4101
4102,15192,"0x3B58",1,4102,3982687382,"0xED62FC96",447393,4102
4103,15194,"0x3B5A",2,4103,3983134774,"0xED69D036",447392,4103
4104,15196,"0x3B5C",2,4104,3983582167,"0xED70A3D7",447393,4104
4105,15197,"0x3B5D",1,4104,3984029559,"0xED777777",447392,4105
4106,15199,"0x3B5F",2,4106,3984476951,"0xED7E4B17",447392,4105
4107,15201,"0x3B61",2,4107,3984924344,"0xED851EB8",447393,4107
4108,15202,"0x3B62",1,4107,3985371736,"0xED8BF258",447392,4108
4109,15204,"0x3B64",2,4109,3985819129,"0xED92C5F9",447393,4109
4110,15206,"0x3B66",2,4110,3986266521,"0xED999999",447392,4110
4111,15208,"0x3B68",2,4111,3986713914,"0xEDA06D3A",447393,4111
4112,15209,"0x3B69",1,4112,3987161306,"0xEDA740DA",447392,4112
4113,15211,"0x3B6B",2,4113,3987608698,"0xEDAE147A",447392,4112
4114,15213,"0x3B6D",2,4114,3988056091,"0xEDB4E81B",447393,4114
4115,15214,"0x3B6E",1,4114,3988503483,"0xEDBBBBBB",447392,4115
4116,15216,"0x3B70",2,4116,3988950876,"0xEDC28F5C",447393,4116
4117,15218,"0x3B72",2,4117,3989398268,"0xEDC962FC",447392,4117
4118,15220,"0x3B74",2,4118,3989845661,"0xEDD0369D",447393,4118
4119,15221,"0x3B75",1,4119,3990293053,"0xEDD70A3D",447392,4119
4120,15223,"0x3B77",2,4120,3990740445,"0xEDDDDDDD",447392,4119
4121,15225,"0x3B79",2,4121,3991187838,"0xEDE4B17E",447393,4121
4122,15226,"0x3B7A",1,4121,3991635230,"0xEDEB851E",447392,4122
4123,15228,"0x3B7C",2,4123,3992082623,"0xEDF258BF",447393,4123
4124,15230,"0x3B7E",2,4124,3992530015,"0xEDF92C5F",447392,4124
4125,15232,"0x3B80",2,4125,3992977408,"0xEE000000",447393,4125
4126,15233,"0x3B81",1,4126,3993424800,"0xEE06D3A0",447392,4126
4127,15235,"0x3B83",2,4127,3993872192,"0xEE0DA740",447392,4127
4128,15237,"0x3B85",2,4128,3994319585,"0xEE147AE1",447393,4128
4129,15238,"0x3B86",1,4129,3994766977,"0xEE1B4E81",447392,4129
4130,15240,"0x3B88",2,4130,3995214370,"0xEE222222",447393,4130
4131,15242,"0x3B8A",2,4131,3995661762,"0xEE28F5C2",447392,4131
4132,15243,"0x3B8B",1,4131,3996109154,"0xEE2FC962",447392,4131
4133,15245,"0x3B8D",2,4133,3996556547,"0xEE369D03",447393,4133
4134,15247,"0x3B8F",2,4134,3997003939,"0xEE3D70A3",447392,4134
4135,15249,"0x3B91",2,4135,3997451332,"0xEE444444",447393,4135
4136,15250,"0x3B92",1,4136,3997898724,"0xEE4B17E4",447392,4136
4137,15252,"0x3B94",2,4137,3998346117,"0xEE51EB85",447393,4137
4138,15254,"0x3B96",2,4138,3998793509,"0xEE58BF25",447392,4138
4139,15255,"0x3B97",1,4138,3999240901,"0xEE5F92C5",447392,4138
4140,15257,"0x3B99",2,4140,3999688294,"0xEE666666",447393,4140
4141,15259,"0x3B9B",2,4141,4000135686,"0xEE6D3A06",447392,4141
4142,15261,"0x3B9D",2,4142,4000583079,"0xEE740DA7",447393,4142
4143,15262,"0x3B9E",1,4143,4001030471,"0xEE7AE147",447392,4143
4144,15264,"0x3BA0",2,4144,4001477864,"0xEE81B4E8",447393,4144
4145,15266,"0x3BA2",2,4145,4001925256,"0xEE888888",447392,4145
4146,15267,"0x3BA3",1,4146,4002372648,"0xEE8F5C28",447392,4145
4147,15269,"0x3BA5",2,4147,4002820041,"0xEE962FC9",447393,4147
4148,15271,"0x3BA7",2,4148,4003267433,"0xEE9D0369",447392,4148
4149,15272,"0x3BA8",1,4148,4003714826,"0xEEA3D70A",447393,4149
4150,15274,"0x3BAA",2,4150,4004162218,"0xEEAAAAAA",447392,4150
4151,15276,"0x3BAC",2,4151,4004609611,"0xEEB17E4B",447393,4151
4152,15278,"0x3BAE",2,4152,4005057003,"0xEEB851EB",447392,4152
4153,15279,"0x3BAF",1,4153,4005504395,"0xEEBF258B",447392,4152
4154,15281,"0x3BB1",2,4154,4005951788,"0xEEC5F92C",447393,4154
4155,15283,"0x3BB3",2,4155,4006399180,"0xEECCCCCC",447392,4155
4156,15284,"0x3BB4",1,4155,4006846573,"0xEED3A06D",447393,4156
4157,15286,"0x3BB6",2,4157,4007293965,"0xEEDA740D",447392,4157
4158,15288,"0x3BB8",2,4158,4007741358,"0xEEE147AE",447393,4158
4159,15290,"0x3BBA",2,4159,4008188750,"0xEEE81B4E",447392,4159
4160,15291,"0x3BBB",1,4160,4008636142,"0xEEEEEEEE",447392,4159
4161,15293,"0x3BBD",2,4161,4009083535,"0xEEF5C28F",447393,4161
4162,15295,"0x3BBF",2,4162,4009530927,"0xEEFC962F",447392,4162
4163,15296,"0x3BC0",1,4163,4009978320,"0xEF0369D0",447393,4163
4164,15298,"0x3BC2",2,4164,4010425712,"0xEF0A3D70",447392,4164
4165,15300,"0x3BC4",2,4165,4010873105,"0xEF111111",447393,4165
4166,15301,"0x3BC5",1,4165,4011320497,"0xEF17E4B1",447392,4166
4167,15303,"0x3BC7",2,4167,4011767889,"0xEF1EB851",447392,4166
4168,15305,"0x3BC9",2,4168,4012215282,"0xEF258BF2",447393,4168
4169,15307,"0x3BCB",2,4169,4012662674,"0xEF2C5F92",447392,4169
4170,15308,"0x3BCC",1,4170,4013110067,"0xEF333333",447393,4170
4171,15310,"0x3BCE",2,4171,4013557459,"0xEF3A06D3",447392,4171
4172,15312,"0x3BD0",2,4172,4014004852,"0xEF40DA74",447393,4172
4173,15313,"0x3BD1",1,4172,4014452244,"0xEF47AE14",447392,4173
4174,15315,"0x3BD3",2,4174,4014899636,"0xEF4E81B4",447392,4173
4175,15317,"0x3BD5",2,4175,4015347029,"0xEF555555",447393,4175
4176,15319,"0x3BD7",2,4176,4015794421,"0xEF5C28F5",447392,4176
4177,15320,"0x3BD8",1,4177,4016241814,"0xEF62FC96",447393,4177
4178,15322,"0x3BDA",2,4178,4016689206,"0xEF69D036",447392,4178
4179,15324,"0x3BDC",2,4179,4017136599,"0xEF70A3D7",447393,4179
4180,15325,"0x3BDD",1,4180,4017583991,"0xEF777777",447392,4180
4181,15327,"0x3BDF",2,4181,4018031383,"0xEF7E4B17",447392,4180
4182,15329,"0x3BE1",2,4182,4018478776,"0xEF851EB8",447393,4182
4183,15330,"0x3BE2",1,4182,4018926168,"0xEF8BF258",447392,4183
4184,15332,"0x3BE4",2,4184,4019373561,"0xEF92C5F9",447393,4184
4185,15334,"0x3BE6",2,4185,4019820953,"0xEF999999",447392,4185
4186,15336,"0x3BE8",2,4186,4020268346,"0xEFA06D3A",447393,4186
4187,15337,"0x3BE9",1,4187,4020715738,"0xEFA740DA",447392,4187
4188,15339,"0x3BEB",2,4188,4021163130,"0xEFAE147A",447392,4187
4189,15341,"0x3BED",2,4189,4021610523,"0xEFB4E81B",447393,4189
4190,15342,"0x3BEE",1,4189,4022057915,"0xEFBBBBBB",447392,4190
4191,15344,"0x3BF0",2,4191,4022505308,"0xEFC28F5C",447393,4191
4192,15346,"0x3BF2",2,4192,4022952700,"0xEFC962FC",447392,4192
4193,15348,"0x3BF4",2,4193,4023400093,"0xEFD0369D",447393,4193
4194,15349,"0x3BF5",1,4194,4023847485,"0xEFD70A3D",447392,4194
4195,15351,"0x3BF7",2,4195,4024294877,"0xEFDDDDDD",447392,4195
4196,15353,"0x3BF9",2,4196,4024742270,"0xEFE4B17E",447393,4196
4197,15354,"0x3BFA",1,4196,4025189662,"0xEFEB851E",447392,4197
4198,15356,"0x3BFC",2,4198,4025637055,"0xEFF258BF",447393,4198
4199,15358,"0x3BFE",2,4199,4026084447,"0xEFF92C5F",447392,4199
4200,15360,"0x3C00",2,4200,4026531840,"0xF0000000",447393,4200
4201,15361,"0x3C01",1,4201,4026979232,"0xF006D3A0",447392,4201
4202,15363,"0x3C03",2,4202,4027426624,"0xF00DA740",447392,4202
4203,15365,"0x3C05",2,4203,4027874017,"0xF0147AE1",447393,4203
4204,15366,"0x3C06",1,4204,4028321409,"0xF01B4E81",447392,4204
4205,15368,"0x3C08",2,4205,4028768802,"0xF0222222",447393,4205
4206,15370,"0x3C0A",2,4206,4029216194,"0xF028F5C2",447392,4206
4207,15371,"0x3C0B",1,4206,4029663586,"0xF02FC962",447392,4206
4208,15373,"0x3C0D",2,4208,4030110979,"0xF0369D03",447393,4208
4209,15375,"0x3C0F",2,4209,4030558371,"0xF03D70A3",447392,4209
4210,15377,"0x3C11",2,4210,4031005764,"0xF0444444",447393,4210
4211,15378,"0x3C12",1,4211,4031453156,"0xF04B17E4",447392,4211
4212,15380,"0x3C14",2,4212,4031900549,"0xF051EB85",447393,4212
4213,15382,"0x3C16",2,4213,4032347941,"0xF058BF25",447392,4213
4214,15383,"0x3C17",1,4213,4032795333,"0xF05F92C5",447392,4213
4215,15385,"0x3C19",2,4215,4033242726,"0xF0666666",447393,4215
4216,15387,"0x3C1B",2,4216,4033690118,"0xF06D3A06",447392,4216
4217,15389,"0x3C1D",2,4217,4034137511,"0xF0740DA7",447393,4217
4218,15390,"0x3C1E",1,4218,4034584903,"0xF07AE147",447392,4218
4219,15392,"0x3C20",2,4219,4035032296,"0xF081B4E8",447393,4219
4220,15394,"0x3C22",2,4220,4035479688,"0xF0888888",447392,4220
4221,15395,"0x3C23",1,4221,4035927080,"0xF08F5C28",447392,4220
4222,15397,"0x3C25",2,4222,4036374473,"0xF0962FC9",447393,4222
4223,15399,"0x3C27",2,4223,4036821865,"0xF09D0369",447392,4223
4224,15400,"0x3C28",1,4223,4037269258,"0xF0A3D70A",447393,4224
4225,15402,"0x3C2A",2,4225,4037716650,"0xF0AAAAAA",447392,4225
4226,15404,"0x3C2C",2,4226,4038164043,"0xF0B17E4B",447393,4226
4227,15406,"0x3C2E",2,4227,4038611435,"0xF0B851EB",447392,4227
4228,15407,"0x3C2F",1,4228,4039058827,"0xF0BF258B",447392,4227
4229,15409,"0x3C31",2,4229,4039506220,"0xF0C5F92C",447393,4229
4230,15411,"0x3C33",2,4230,4039953612,"0xF0CCCCCC",447392,4230
4231,15412,"0x3C34",1,4230,4040401005,"0xF0D3A06D",447393,4231
4232,15414,"0x3C36",2,4232,4040848397,"0xF0DA740D",447392,4232
4233,15416,"0x3C38",2,4233,4041295790,"0xF0E147AE",447393,4233
4234,15418,"0x3C3A",2,4234,4041743182,"0xF0E81B4E",447392,4234
4235,15419,"0x3C3B",1,4235,4042190574,"0xF0EEEEEE",447392,4234
4236,15421,"0x3C3D",2,4236,4042637967,"0xF0F5C28F",447393,4236
4237,15423,"0x3C3F",2,4237,4043085359,"0xF0FC962F",447392,4237
4238,15424,"0x3C40",1,4238,4043532752,"0xF10369D0",447393,4238
4239,15426,"0x3C42",2,4239,4043980144,"0xF10A3D70",447392,4239
4240,15428,"0x3C44",2,4240,4044427537,"0xF1111111",447393,4240
4241,15429,"0x3C45",1,4240,4044874929,"0xF117E4B1",447392,4241
4242,15431,"0x3C47",2,4242,4045322321,"0xF11EB851",447392,4241
4243,15433,"0x3C49",2,4243,4045769714,"0xF1258BF2",447393,4243
4244,15435,"0x3C4B",2,4244,4046217106,"0xF12C5F92",447392,4244
4245,15436,"0x3C4C",1,4245,4046664499,"0xF1333333",447393,4245
4246,15438,"0x3C4E",2,4246,4047111891,"0xF13A06D3",447392,4246
4247,15440,"0x3C50",2,4247,4047559284,"0xF140DA74",447393,4247
4248,15441,"0x3C51",1,4247,4048006676,"0xF147AE14",447392,4248
4249,15443,"0x3C53",2,4249,4048454068,"0xF14E81B4",447392,4248
4250,15445,"0x3C55",2,4250,4048901461,"0xF1555555",447393,4250
4251,15447,"0x3C57",2,4251,4049348853,"0xF15C28F5",447392,4251
4252,15448,"0x3C58",1,4252,4049796246,"0xF162FC96",447393,4252
4253,15450,"0x3C5A",2,4253,4050243638,"0xF169D036",447392,4253
4254,15452,"0x3C5C",2,4254,4050691031,"0xF170A3D7",447393,4254
4255,15453,"0x3C5D",1,4255,4051138423,"0xF1777777",447392,4255
4256,15455,"0x3C5F",2,4256,4051585815,"0xF17E4B17",447392,4255
4257,15457,"0x3C61",2,4257,4052033208,"0xF1851EB8",447393,4257
4258,15458,"0x3C62",1,4257,4052480600,"0xF18BF258",447392,4258
4259,15460,"0x3C64",2,4259,4052927993,"0xF192C5F9",447393,4259
4260,15462,"0x3C66",2,4260,4053375385,"0xF1999999",447392,4260
4261,15464,"0x3C68",2,4261,4053822778,"0xF1A06D3A",447393,4261
4262,15465,"0x3C69",1,4262,4054270170,"0xF1A740DA",447392,4262
4263,15467,"0x3C6B",2,4263,4054717562,"0xF1AE147A",447392,4263
4264,15469,"0x3C6D",2,4264,4055164955,"0xF1B4E81B",447393,4264
4265,15470,"0x3C6E",1,4264,4055612347,"0xF1BBBBBB",447392,4265
4266,15472,"0x3C70",2,4266,4056059740,"0xF1C28F5C",447393,4266
4267,15474,"0x3C72",2,4267,4056507132,"0xF1C962FC",447392,4267
4268,15476,"0x3C74",2,4268,4056954525,"0xF1D0369D",447393,4268
4269,15477,"0x3C75",1,4269,4057401917,"0xF1D70A3D",447392,4269
4270,15479,"0x3C77",2,4270,4057849309,"0xF1DDDDDD",447392,4270
4271,15481,"0x3C79",2,4271,4058296702,"0xF1E4B17E",447393,4271
4272,15482,"0x3C7A",1,4272,4058744094,"0xF1EB851E",447392,4272
4273,15484,"0x3C7C",2,4273,4059191487,"0xF1F258BF",447393,4273
4274,15486,"0x3C7E",2,4274,4059638879,"0xF1F92C5F",447392,4274
4275,15488,"0x3C80",2,4275,4060086272,"0xF2000000",447393,4275
4276,15489,"0x3C81",1,4276,4060533664,"0xF206D3A0",447392,4276
4277,15491,"0x3C83",2,4277,4060981056,"0xF20DA740",447392,4277
4278,15493,"0x3C85",2,4278,4061428449,"0xF2147AE1",447393,4278
4279,15494,"0x3C86",1,4279,4061875841,"0xF21B4E81",447392,4279
4280,15496,"0x3C88",2,4280,4062323234,"0xF2222222",447393,4280
4281,15498,"0x3C8A",2,4281,4062770626,"0xF228F5C2",447392,4281
4282,15499,"0x3C8B",1,4281,4063218018,"0xF22FC962",447392,4281
4283,15501,"0x3C8D",2,4283,4063665411,"0xF2369D03",447393,4283
4284,15503,"0x3C8F",2,4284,4064112803,"0xF23D70A3",447392,4284
4285,15505,"0x3C91",2,4285,4064560196,"0xF2444444",447393,4285
4286,15506,"0x3C92",1,4286,4065007588,"0xF24B17E4",447392,4286
4287,15508,"0x3C94",2,4287,4065454981,"0xF251EB85",447393,4287
4288,15510,"0x3C96",2,4288,4065902373,"0xF258BF25",447392,4288
4289,15511,"0x3C97",1,4289,4066349765,"0xF25F92C5",447392,4288
4290,15513,"0x3C99",2,4290,4066797158,"0xF2666666",447393,4290
4291,15515,"0x3C9B",2,4291,4067244550,"0xF26D3A06",447392,4291
4292,15517,"0x3C9D",2,4292,4067691943,"0xF2740DA7",447393,4292
4293,15518,"0x3C9E",1,4293,4068139335,"0xF27AE147",447392,4293
4294,15520,"0x3CA0",2,4294,4068586728,"0xF281B4E8",447393,4294
4295,15522,"0x3CA2",2,4295,4069034120,"0xF2888888",447392,4295
4296,15523,"0x3CA3",1,4296,4069481512,"0xF28F5C28",447392,4295
4297,15525,"0x3CA5",2,4297,4069928905,"0xF2962FC9",447393,4297
4298,15527,"0x3CA7",2,4298,4070376297,"0xF29D0369",447392,4298
4299,15528,"0x3CA8",1,4298,4070823690,"0xF2A3D70A",447393,4299
4300,15530,"0x3CAA",2,4300,4071271082,"0xF2AAAAAA",447392,4300
4301,15532,"0x3CAC",2,4301,4071718475,"0xF2B17E4B",447393,4301
4302,15534,"0x3CAE",2,4302,4072165867,"0xF2B851EB",447392,4302
4303,15535,"0x3CAF",1,4303,4072613259,"0xF2BF258B",447392,4302
4304,15537,"0x3CB1",2,4304,4073060652,"0xF2C5F92C",447393,4304
4305,15539,"0x3CB3",2,4305,4073508044,"0xF2CCCCCC",447392,4305
4306,15540,"0x3CB4",1,4305,4073955437,"0xF2D3A06D",447393,4306
4307,15542,"0x3CB6",2,4307,4074402829,"0xF2DA740D",447392,4307
4308,15544,"0x3CB8",2,4308,4074850222,"0xF2E147AE",447393,4308
4309,15546,"0x3CBA",2,4309,4075297614,"0xF2E81B4E",447392,4309
4310,15547,"0x3CBB",1,4310,4075745006,"0xF2EEEEEE",447392,4309
4311,15549,"0x3CBD",2,4311,4076192399,"0xF2F5C28F",447393,4311
4312,15551,"0x3CBF",2,4312,4076639791,"0xF2FC962F",447392,4312
4313,15552,"0x3CC0",1,4313,4077087184,"0xF30369D0",447393,4313
4314,15554,"0x3CC2",2,4314,4077534576,"0xF30A3D70",447392,4314
4315,15556,"0x3CC4",2,4315,4077981969,"0xF3111111",447393,4315
4316,15557,"0x3CC5",1,4315,4078429361,"0xF317E4B1",447392,4316
4317,15559,"0x3CC7",2,4317,4078876753,"0xF31EB851",447392,4316
4318,15561,"0x3CC9",2,4318,4079324146,"0xF3258BF2",447393,4318
4319,15563,"0x3CCB",2,4319,4079771538,"0xF32C5F92",447392,4319
4320,15564,"0x3CCC",1,4320,4080218931,"0xF3333333",447393,4320
4321,15566,"0x3CCE",2,4321,4080666323,"0xF33A06D3",447392,4321
4322,15568,"0x3CD0",2,4322,4081113716,"0xF340DA74",447393,4322
4323,15569,"0x3CD1",1,4322,4081561108,"0xF347AE14",447392,4323
4324,15571,"0x3CD3",2,4324,4082008500,"0xF34E81B4",447392,4323
4325,15573,"0x3CD5",2,4325,4082455893,"0xF3555555",447393,4325
4326,15575,"0x3CD7",2,4326,4082903285,"0xF35C28F5",447392,4326
4327,15576,"0x3CD8",1,4327,4083350678,"0xF362FC96",447393,4327
4328,15578,"0x3CDA",2,4328,4083798070,"0xF369D036",447392,4328
4329,15580,"0x3CDC",2,4329,4084245463,"0xF370A3D7",447393,4329
4330,15581,"0x3CDD",1,4330,4084692855,"0xF3777777",447392,4330
4331,15583,"0x3CDF",2,4331,4085140247,"0xF37E4B17",447392,4331
4332,15585,"0x3CE1",2,4332,4085587640,"0xF3851EB8",447393,4332
4333,15586,"0x3CE2",1,4332,4086035032,"0xF38BF258",447392,4333
4334,15588,"0x3CE4",2,4334,4086482425,"0xF392C5F9",447393,4334
4335,15590,"0x3CE6",2,4335,4086929817,"0xF3999999",447392,4335
4336,15592,"0x3CE8",2,4336,4087377210,"0xF3A06D3A",447393,4336
4337,15593,"0x3CE9",1,4337,4087824602,"0xF3A740DA",447392,4337
4338,15595,"0x3CEB",2,4338,4088271994,"0xF3AE147A",447392,4338
4339,15597,"0x3CED",2,4339,4088719387,"0xF3B4E81B",447393,4339
4340,15598,"0x3CEE",1,4339,4089166779,"0xF3BBBBBB",447392,4340
4341,15600,"0x3CF0",2,4341,4089614172,"0xF3C28F5C",447393,4341
4342,15602,"0x3CF2",2,4342,4090061564,"0xF3C962FC",447392,4342
4343,15604,"0x3CF4",2,4343,4090508957,"0xF3D0369D",447393,4343
4344,15605,"0x3CF5",1,4344,4090956349,"0xF3D70A3D",447392,4344
4345,15607,"0x3CF7",2,4345,4091403741,"0xF3DDDDDD",447392,4345
4346,15609,"0x3CF9",2,4346,4091851134,"0xF3E4B17E",447393,4346
4347,15610,"0x3CFA",1,4347,4092298526,"0xF3EB851E",447392,4347
4348,15612,"0x3CFC",2,4348,4092745919,"0xF3F258BF",447393,4348
4349,15614,"0x3CFE",2,4349,4093193311,"0xF3F92C5F",447392,4349
4350,15616,"0x3D00",2,4350,4093640704,"0xF4000000",447393,4350
4351,15617,"0x3D01",1,4351,4094088096,"0xF406D3A0",447392,4351
4352,15619,"0x3D03",2,4352,4094535488,"0xF40DA740",447392,4352
4353,15621,"0x3D05",2,4353,4094982881,"0xF4147AE1",447393,4353
4354,15622,"0x3D06",1,4354,4095430273,"0xF41B4E81",447392,4354
4355,15624,"0x3D08",2,4355,4095877666,"0xF4222222",447393,4355
4356,15626,"0x3D0A",2,4356,4096325058,"0xF428F5C2",447392,4356
4357,15627,"0x3D0B",1,4356,4096772450,"0xF42FC962",447392,4356
4358,15629,"0x3D0D",2,4358,4097219843,"0xF4369D03",447393,4358
4359,15631,"0x3D0F",2,4359,4097667235,"0xF43D70A3",447392,4359
4360,15633,"0x3D11",2,4360,4098114628,"0xF4444444",447393,4360
4361,15634,"0x3D12",1,4361,4098562020,"0xF44B17E4",447392,4361
4362,15636,"0x3D14",2,4362,4099009413,"0xF451EB85",447393,4362
4363,15638,"0x3D16",2,4363,4099456805,"0xF458BF25",447392,4363
4364,15639,"0x3D17",1,4364,4099904197,"0xF45F92C5",447392,4363
4365,15641,"0x3D19",2,4365,4100351590,"0xF4666666",447393,4365
4366,15643,"0x3D1B",2,4366,4100798982,"0xF46D3A06",447392,4366
4367,15645,"0x3D1D",2,4367,4101246375,"0xF4740DA7",447393,4367
