Pitch Offset in HCU,PB MIDI1,PB Hex MIDI2,Delta PB MIDI1,Pitch Offset from MIDI1,PB MIDI2,PB Hex MIDI2,Delta PB MIDI2,Pitch Offset from MIDI2
233,9782,"0x2636",7,232,2564453389,"0x98DA740D",1789570,232
234,9789,"0x263D",7,233,2566242959,"0x98F5C28F",1789570,233
235,9796,"0x2644",7,234,2568032529,"0x99111111",1789570,235
236,9803,"0x264B",7,236,2569822098,"0x992C5F92",1789569,235
237,9809,"0x2651",6,236,2571611668,"0x9947AE14",1789570,236
238,9816,"0x2658",7,237,2573401238,"0x9962FC96",1789570,238
239,9823,"0x265F",7,238,2575190807,"0x997E4B17",1789569,238
240,9830,"0x2666",7,239,2576980377,"0x99999999",1789570,239
241,9837,"0x266D",7,240,2578769947,"0x99B4E81B",1789570,240
242,9844,"0x2674",7,242,2580559517,"0x99D0369D",1789570,242
243,9850,"0x267A",6,242,2582349086,"0x99EB851E",1789569,242
244,9857,"0x2681",7,243,2584138656,"0x9A06D3A0",1789570,243
245,9864,"0x2688",7,244,2585928226,"0x9A222222",1789570,245
246,9871,"0x268F",7,245,2587717795,"0x9A3D70A3",1789569,245
247,9878,"0x2696",7,247,2589507365,"0x9A58BF25",1789570,246
248,9885,"0x269D",7,248,2591296935,"0x9A740DA7",1789570,247
249,9891,"0x26A3",6,248,2593086504,"0x9A8F5C28",1789569,248
250,9898,"0x26AA",7,249,2594876074,"0x9AAAAAAA",1789570,249
251,9905,"0x26B1",7,250,2596665644,"0x9AC5F92C",1789570,250
252,9912,"0x26B8",7,251,2598455214,"0x9AE147AE",1789570,252
253,9919,"0x26BF",7,253,2600244783,"0x9AFC962F",1789569,252
254,9925,"0x26C5",6,253,2602034353,"0x9B17E4B1",1789570,253
255,9932,"0x26CC",7,254,2603823923,"0x9B333333",1789570,255
256,9939,"0x26D3",7,255,2605613492,"0x9B4E81B4",1789569,255
257,9946,"0x26DA",7,256,2607403062,"0x9B69D036",1789570,256
258,9953,"0x26E1",7,257,2609192632,"0x9B851EB8",1789570,257
259,9960,"0x26E8",7,259,2610982202,"0x9BA06D3A",1789570,259
260,9966,"0x26EE",6,259,2612771771,"0x9BBBBBBB",1789569,259
261,9973,"0x26F5",7,260,2614561341,"0x9BD70A3D",1789570,260
262,9980,"0x26FC",7,261,2616350911,"0x9BF258BF",1789570,262
263,9987,"0x2703",7,262,2618140480,"0x9C0DA740",1789569,262
264,9994,"0x270A",7,263,2619930050,"0x9C28F5C2",1789570,263
265,10001,"0x2711",7,265,2621719620,"0x9C444444",1789570,264
266,10007,"0x2717",6,265,2623509189,"0x9C5F92C5",1789569,265
267,10014,"0x271E",7,266,2625298759,"0x9C7AE147",1789570,266
268,10021,"0x2725",7,267,2627088329,"0x9C962FC9",1789570,267
269,10028,"0x272C",7,268,2628877899,"0x9CB17E4B",1789570,269
270,10035,"0x2733",7,270,2630667468,"0x9CCCCCCC",1789569,269
271,10042,"0x273A",7,271,2632457038,"0x9CE81B4E",1789570,270
272,10048,"0x2740",6,271,2634246608,"0x9D0369D0",1789570,272
273,10055,"0x2747",7,272,2636036177,"0x9D1EB851",1789569,272
274,10062,"0x274E",7,273,2637825747,"0x9D3A06D3",1789570,273
275,10069,"0x2755",7,274,2639615317,"0x9D555555",1789570,274
276,10076,"0x275C",7,276,2641404887,"0x9D70A3D7",1789570,276
277,10082,"0x2762",6,276,2643194456,"0x9D8BF258",1789569,276
278,10089,"0x2769",7,277,2644984026,"0x9DA740DA",1789570,277
279,10096,"0x2770",7,278,2646773596,"0x9DC28F5C",1789570,279
280,10103,"0x2777",7,279,2648563165,"0x9DDDDDDD",1789569,279
281,10110,"0x277E",7,280,2650352735,"0x9DF92C5F",1789570,280
282,10117,"0x2785",7,282,2652142305,"0x9E147AE1",1789570,281
283,10123,"0x278B",6,282,2653931874,"0x9E2FC962",1789569,282
284,10130,"0x2792",7,283,2655721444,"0x9E4B17E4",1789570,283
285,10137,"0x2799",7,284,2657511014,"0x9E666666",1789570,284
286,10144,"0x27A0",7,285,2659300584,"0x9E81B4E8",1789570,286
287,10151,"0x27A7",7,286,2661090153,"0x9E9D0369",1789569,286
288,10158,"0x27AE",7,288,2662879723,"0x9EB851EB",1789570,287
289,10164,"0x27B4",6,288,2664669293,"0x9ED3A06D",1789570,289
290,10171,"0x27BB",7,289,2666458862,"0x9EEEEEEE",1789569,289
291,10178,"0x27C2",7,290,2668248432,"0x9F0A3D70",1789570,290
292,10185,"0x27C9",7,291,2670038002,"0x9F258BF2",1789570,291
293,10192,"0x27D0",7,293,2671827572,"0x9F40DA74",1789570,293
294,10199,"0x27D7",7,294,2673617141,"0x9F5C28F5",1789569,293
295,10205,"0x27DD",6,294,2675406711,"0x9F777777",1789570,294
296,10212,"0x27E4",7,295,2677196281,"0x9F92C5F9",1789570,296
297,10219,"0x27EB",7,296,2678985850,"0x9FAE147A",1789569,296
298,10226,"0x27F2",7,297,2680775420,"0x9FC962FC",1789570,297
299,10233,"0x27F9",7,299,2682564990,"0x9FE4B17E",1789570,298
300,10240,"0x2800",7,300,2684354560,"0xA0000000",1789570,300
301,10246,"0x2806",6,300,2686144129,"0xA01B4E81",1789569,300
302,10253,"0x280D",7,301,2687933699,"0xA0369D03",1789570,301
303,10260,"0x2814",7,302,2689723269,"0xA051EB85",1789570,303
304,10267,"0x281B",7,303,2691512838,"0xA06D3A06",1789569,303
305,10274,"0x2822",7,305,2693302408,"0xA0888888",1789570,304
306,10280,"0x2828",6,305,2695091978,"0xA0A3D70A",1789570,306
307,10287,"0x282F",7,306,2696881547,"0xA0BF258B",1789569,306
308,10294,"0x2836",7,307,2698671117,"0xA0DA740D",1789570,307
309,10301,"0x283D",7,308,2700460687,"0xA0F5C28F",1789570,308
310,10308,"0x2844",7,309,2702250257,"0xA1111111",1789570,310
311,10315,"0x284B",7,311,2704039826,"0xA12C5F92",1789569,310
312,10321,"0x2851",6,311,2705829396,"0xA147AE14",1789570,311
313,10328,"0x2858",7,312,2707618966,"0xA162FC96",1789570,313
314,10335,"0x285F",7,313,2709408535,"0xA17E4B17",1789569,313
315,10342,"0x2866",7,314,2711198105,"0xA1999999",1789570,314
316,10349,"0x286D",7,316,2712987675,"0xA1B4E81B",1789570,315
317,10356,"0x2874",7,317,2714777245,"0xA1D0369D",1789570,317
318,10362,"0x287A",6,317,2716566814,"0xA1EB851E",1789569,317
319,10369,"0x2881",7,318,2718356384,"0xA206D3A0",1789570,318
320,10376,"0x2888",7,319,2720145954,"0xA2222222",1789570,320
321,10383,"0x288F",7,320,2721935523,"0xA23D70A3",1789569,320
322,10390,"0x2896",7,322,2723725093,"0xA258BF25",1789570,321
323,10397,"0x289D",7,323,2725514663,"0xA2740DA7",1789570,323
324,10403,"0x28A3",6,323,2727304232,"0xA28F5C28",1789569,323
325,10410,"0x28AA",7,324,2729093802,"0xA2AAAAAA",1789570,324
326,10417,"0x28B1",7,325,2730883372,"0xA2C5F92C",1789570,325
327,10424,"0x28B8",7,326,2732672942,"0xA2E147AE",1789570,327
328,10431,"0x28BF",7,328,2734462511,"0xA2FC962F",1789569,327
329,10437,"0x28C5",6,328,2736252081,"0xA317E4B1",1789570,328
330,10444,"0x28CC",7,329,2738041651,"0xA3333333",1789570,330
331,10451,"0x28D3",7,330,2739831220,"0xA34E81B4",1789569,330
332,10458,"0x28DA",7,331,2741620790,"0xA369D036",1789570,331
333,10465,"0x28E1",7,332,2743410360,"0xA3851EB8",1789570,332
334,10472,"0x28E8",7,334,2745199930,"0xA3A06D3A",1789570,334
335,10478,"0x28EE",6,334,2746989499,"0xA3BBBBBB",1789569,334
336,10485,"0x28F5",7,335,2748779069,"0xA3D70A3D",1789570,335
337,10492,"0x28FC",7,336,2750568639,"0xA3F258BF",1789570,337
338,10499,"0x2903",7,337,2752358208,"0xA40DA740",1789569,337
339,10506,"0x290A",7,339,2754147778,"0xA428F5C2",1789570,338
340,10513,"0x2911",7,340,2755937348,"0xA4444444",1789570,340
341,10519,"0x2917",6,340,2757726917,"0xA45F92C5",1789569,340
342,10526,"0x291E",7,341,2759516487,"0xA47AE147",1789570,341
343,10533,"0x2925",7,342,2761306057,"0xA4962FC9",1789570,342
344,10540,"0x292C",7,343,2763095627,"0xA4B17E4B",1789570,344
345,10547,"0x2933",7,345,2764885196,"0xA4CCCCCC",1789569,344
346,10554,"0x293A",7,346,2766674766,"0xA4E81B4E",1789570,345
347,10560,"0x2940",6,346,2768464336,"0xA50369D0",1789570,347
348,10567,"0x2947",7,347,2770253905,"0xA51EB851",1789569,347
349,10574,"0x294E",7,348,2772043475,"0xA53A06D3",1789570,348
350,10581,"0x2955",7,349,2773833045,"0xA5555555",1789570,349
351,10588,"0x295C",7,351,2775622615,"0xA570A3D7",1789570,351
352,10594,"0x2962",6,351,2777412184,"0xA58BF258",1789569,351
353,10601,"0x2969",7,352,2779201754,"0xA5A740DA",1789570,352
354,10608,"0x2970",7,353,2780991324,"0xA5C28F5C",1789570,354
355,10615,"0x2977",7,354,2782780893,"0xA5DDDDDD",1789569,354
356,10622,"0x297E",7,356,2784570463,"0xA5F92C5F",1789570,355
357,10629,"0x2985",7,357,2786360033,"0xA6147AE1",1789570,357
358,10635,"0x298B",6,357,2788149602,"0xA62FC962",1789569,357
359,10642,"0x2992",7,358,2789939172,"0xA64B17E4",1789570,358
360,10649,"0x2999",7,359,2791728742,"0xA6666666",1789570,359
361,10656,"0x29A0",7,360,2793518312,"0xA681B4E8",1789570,361
362,10663,"0x29A7",7,362,2795307881,"0xA69D0369",1789569,361
363,10670,"0x29AE",7,363,2797097451,"0xA6B851EB",1789570,362
364,10676,"0x29B4",6,363,2798887021,"0xA6D3A06D",1789570,364
365,10683,"0x29BB",7,364,2800676590,"0xA6EEEEEE",1789569,364
366,10690,"0x29C2",7,365,2802466160,"0xA70A3D70",1789570,365
367,10697,"0x29C9",7,366,2804255730,"0xA7258BF2",1789570,366
368,10704,"0x29D0",7,368,2806045300,"0xA740DA74",1789570,368
369,10711,"0x29D7",7,369,2807834869,"0xA75C28F5",1789569,368
370,10717,"0x29DD",6,369,2809624439,"0xA7777777",1789570,369
371,10724,"0x29E4",7,370,2811414009,"0xA792C5F9",1789570,371
372,10731,"0x29EB",7,371,2813203578,"0xA7AE147A",1789569,371
373,10738,"0x29F2",7,372,2814993148,"0xA7C962FC",1789570,372
374,10745,"0x29F9",7,374,2816782718,"0xA7E4B17E",1789570,374
375,10752,"0x2A00",7,375,2818572288,"0xA8000000",1789570,375
376,10758,"0x2A06",6,375,2820361857,"0xA81B4E81",1789569,375
377,10765,"0x2A0D",7,376,2822151427,"0xA8369D03",1789570,376
378,10772,"0x2A14",7,377,2823940997,"0xA851EB85",1789570,378
379,10779,"0x2A1B",7,379,2825730566,"0xA86D3A06",1789569,378
380,10786,"0x2A22",7,380,2827520136,"0xA8888888",1789570,379
381,10792,"0x2A28",6,380,2829309706,"0xA8A3D70A",1789570,381
382,10799,"0x2A2F",7,381,2831099275,"0xA8BF258B",1789569,381
383,10806,"0x2A36",7,382,2832888845,"0xA8DA740D",1789570,382
384,10813,"0x2A3D",7,383,2834678415,"0xA8F5C28F",1789570,383
385,10820,"0x2A44",7,385,2836467985,"0xA9111111",1789570,385
386,10827,"0x2A4B",7,386,2838257554,"0xA92C5F92",1789569,385
387,10833,"0x2A51",6,386,2840047124,"0xA947AE14",1789570,386
388,10840,"0x2A58",7,387,2841836694,"0xA962FC96",1789570,388
389,10847,"0x2A5F",7,388,2843626263,"0xA97E4B17",1789569,388
390,10854,"0x2A66",7,389,2845415833,"0xA9999999",1789570,389
391,10861,"0x2A6D",7,391,2847205403,"0xA9B4E81B",1789570,391
392,10868,"0x2A74",7,392,2848994973,"0xA9D0369D",1789570,392
393,10874,"0x2A7A",6,392,2850784542,"0xA9EB851E",1789569,392
394,10881,"0x2A81",7,393,2852574112,"0xAA06D3A0",1789570,393
395,10888,"0x2A88",7,394,2854363682,"0xAA222222",1789570,395
396,10895,"0x2A8F",7,395,2856153251,"0xAA3D70A3",1789569,395
397,10902,"0x2A96",7,397,2857942821,"0xAA58BF25",1789570,396
398,10909,"0x2A9D",7,398,2859732391,"0xAA740DA7",1789570,398
399,10915,"0x2AA3",6,398,2861521960,"0xAA8F5C28",1789569,398
400,10922,"0x2AAA",7,399,2863311530,"0xAAAAAAAA",1789570,399
401,10929,"0x2AB1",7,400,2865101100,"0xAAC5F92C",1789570,400
402,10936,"0x2AB8",7,402,2866890670,"0xAAE147AE",1789570,402
403,10943,"0x2ABF",7,403,2868680239,"0xAAFC962F",1789569,402
404,10949,"0x2AC5",6,403,2870469809,"0xAB17E4B1",1789570,403
405,10956,"0x2ACC",7,404,2872259379,"0xAB333333",1789570,405
406,10963,"0x2AD3",7,405,2874048948,"0xAB4E81B4",1789569,405
407,10970,"0x2ADA",7,406,2875838518,"0xAB69D036",1789570,406
408,10977,"0x2AE1",7,408,2877628088,"0xAB851EB8",1789570,408
409,10984,"0x2AE8",7,409,2879417658,"0xABA06D3A",1789570,409
410,10990,"0x2AEE",6,409,2881207227,"0xABBBBBBB",1789569,409
411,10997,"0x2AF5",7,410,2882996797,"0xABD70A3D",1789570,410
412,11004,"0x2AFC",7,411,2884786367,"0xABF258BF",1789570,412
413,11011,"0x2B03",7,412,2886575936,"0xAC0DA740",1789569,412
414,11018,"0x2B0A",7,414,2888365506,"0xAC28F5C2",1789570,413
415,11025,"0x2B11",7,415,2890155076,"0xAC444444",1789570,415
416,11031,"0x2B17",6,415,2891944645,"0xAC5F92C5",1789569,415
417,11038,"0x2B1E",7,416,2893734215,"0xAC7AE147",1789570,416
418,11045,"0x2B25",7,417,2895523785,"0xAC962FC9",1789570,417
419,11052,"0x2B2C",7,418,2897313355,"0xACB17E4B",1789570,419
420,11059,"0x2B33",7,420,2899102924,"0xACCCCCCC",1789569,419
421,11066,"0x2B3A",7,421,2900892494,"0xACE81B4E",1789570,420
422,11072,"0x2B40",6,421,2902682064,"0xAD0369D0",1789570,422
423,11079,"0x2B47",7,422,2904471633,"0xAD1EB851",1789569,422
424,11086,"0x2B4E",7,423,2906261203,"0xAD3A06D3",1789570,423
425,11093,"0x2B55",7,425,2908050773,"0xAD555555",1789570,425
426,11100,"0x2B5C",7,426,2909840343,"0xAD70A3D7",1789570,426
427,11106,"0x2B62",6,426,2911629912,"0xAD8BF258",1789569,426
428,11113,"0x2B69",7,427,2913419482,"0xADA740DA",1789570,427
429,11120,"0x2B70",7,428,2915209052,"0xADC28F5C",1789570,429
430,11127,"0x2B77",7,429,2916998621,"0xADDDDDDD",1789569,429
431,11134,"0x2B7E",7,431,2918788191,"0xADF92C5F",1789570,430
432,11141,"0x2B85",7,432,2920577761,"0xAE147AE1",1789570,432
433,11147,"0x2B8B",6,432,2922367330,"0xAE2FC962",1789569,432
434,11154,"0x2B92",7,433,2924156900,"0xAE4B17E4",1789570,433
435,11161,"0x2B99",7,434,2925946470,"0xAE666666",1789570,434
436,11168,"0x2BA0",7,435,2927736040,"0xAE81B4E8",1789570,436
437,11175,"0x2BA7",7,437,2929525609,"0xAE9D0369",1789569,436
438,11182,"0x2BAE",7,438,2931315179,"0xAEB851EB",1789570,437
439,11188,"0x2BB4",6,438,2933104749,"0xAED3A06D",1789570,439
440,11195,"0x2BBB",7,439,2934894318,"0xAEEEEEEE",1789569,439
441,11202,"0x2BC2",7,440,2936683888,"0xAF0A3D70",1789570,440
442,11209,"0x2BC9",7,441,2938473458,"0xAF258BF2",1789570,442
443,11216,"0x2BD0",7,443,2940263028,"0xAF40DA74",1789570,443
444,11223,"0x2BD7",7,444,2942052597,"0xAF5C28F5",1789569,443
445,11229,"0x2BDD",6,444,2943842167,"0xAF777777",1789570,444
446,11236,"0x2BE4",7,445,2945631737,"0xAF92C5F9",1789570,446
447,11243,"0x2BEB",7,446,2947421306,"0xAFAE147A",1789569,446
448,11250,"0x2BF2",7,448,2949210876,"0xAFC962FC",1789570,447
449,11257,"0x2BF9",7,449,2951000446,"0xAFE4B17E",1789570,449
450,11264,"0x2C00",7,450,2952790016,"0xB0000000",1789570,450
451,11270,"0x2C06",6,450,2954579585,"0xB01B4E81",1789569,450
452,11277,"0x2C0D",7,451,2956369155,"0xB0369D03",1789570,451
453,11284,"0x2C14",7,452,2958158725,"0xB051EB85",1789570,453
454,11291,"0x2C1B",7,454,2959948294,"0xB06D3A06",1789569,453
455,11298,"0x2C22",7,455,2961737864,"0xB0888888",1789570,454
456,11304,"0x2C28",6,455,2963527434,"0xB0A3D70A",1789570,456
457,11311,"0x2C2F",7,456,2965317003,"0xB0BF258B",1789569,456
458,11318,"0x2C36",7,457,2967106573,"0xB0DA740D",1789570,457
459,11325,"0x2C3D",7,458,2968896143,"0xB0F5C28F",1789570,459
460,11332,"0x2C44",7,460,2970685713,"0xB1111111",1789570,460
461,11339,"0x2C4B",7,461,2972475282,"0xB12C5F92",1789569,460
462,11345,"0x2C51",6,461,2974264852,"0xB147AE14",1789570,461
463,11352,"0x2C58",7,462,2976054422,"0xB162FC96",1789570,463
464,11359,"0x2C5F",7,463,2977843991,"0xB17E4B17",1789569,463
465,11366,"0x2C66",7,464,2979633561,"0xB1999999",1789570,464
466,11373,"0x2C6D",7,466,2981423131,"0xB1B4E81B",1789570,466
467,11380,"0x2C74",7,467,2983212701,"0xB1D0369D",1789570,467
468,11386,"0x2C7A",6,467,2985002270,"0xB1EB851E",1789569,467
469,11393,"0x2C81",7,468,2986791840,"0xB206D3A0",1789570,468
470,11400,"0x2C88",7,469,2988581410,"0xB2222222",1789570,470
471,11407,"0x2C8F",7,471,2990370979,"0xB23D70A3",1789569,470
472,11414,"0x2C96",7,472,2992160549,"0xB258BF25",1789570,471
473,11421,"0x2C9D",7,473,2993950119,"0xB2740DA7",1789570,473
474,11427,"0x2CA3",6,473,2995739688,"0xB28F5C28",1789569,473
475,11434,"0x2CAA",7,474,2997529258,"0xB2AAAAAA",1789570,474
476,11441,"0x2CB1",7,475,2999318828,"0xB2C5F92C",1789570,476
477,11448,"0x2CB8",7,477,3001108398,"0xB2E147AE",1789570,477
478,11455,"0x2CBF",7,478,3002897967,"0xB2FC962F",1789569,477
479,11461,"0x2CC5",6,478,3004687537,"0xB317E4B1",1789570,478
480,11468,"0x2CCC",7,479,3006477107,"0xB3333333",1789570,480
481,11475,"0x2CD3",7,480,3008266676,"0xB34E81B4",1789569,480
482,11482,"0x2CDA",7,481,3010056246,"0xB369D036",1789570,481
483,11489,"0x2CE1",7,483,3011845816,"0xB3851EB8",1789570,483
484,11496,"0x2CE8",7,484,3013635386,"0xB3A06D3A",1789570,484
485,11502,"0x2CEE",6,484,3015424955,"0xB3BBBBBB",1789569,484
486,11509,"0x2CF5",7,485,3017214525,"0xB3D70A3D",1789570,485
487,11516,"0x2CFC",7,486,3019004095,"0xB3F258BF",1789570,487
488,11523,"0x2D03",7,487,3020793664,"0xB40DA740",1789569,487
489,11530,"0x2D0A",7,489,3022583234,"0xB428F5C2",1789570,488
490,11537,"0x2D11",7,490,3024372804,"0xB4444444",1789570,490
491,11543,"0x2D17",6,490,3026162373,"0xB45F92C5",1789569,490
492,11550,"0x2D1E",7,491,3027951943,"0xB47AE147",1789570,491
493,11557,"0x2D25",7,492,3029741513,"0xB4962FC9",1789570,493
494,11564,"0x2D2C",7,494,3031531083,"0xB4B17E4B",1789570,494
495,11571,"0x2D33",7,495,3033320652,"0xB4CCCCCC",1789569,494
496,11578,"0x2D3A",7,496,3035110222,"0xB4E81B4E",1789570,495
497,11584,"0x2D40",6,496,3036899792,"0xB50369D0",1789570,497
498,11591,"0x2D47",7,497,3038689361,"0xB51EB851",1789569,497
499,11598,"0x2D4E",7,498,3040478931,"0xB53A06D3",1789570,498
500,11605,"0x2D55",7,500,3042268501,"0xB5555555",1789570,500
501,11612,"0x2D5C",7,501,3044058071,"0xB570A3D7",1789570,501
502,11618,"0x2D62",6,501,3045847640,"0xB58BF258",1789569,501
503,11625,"0x2D69",7,502,3047637210,"0xB5A740DA",1789570,502
504,11632,"0x2D70",7,503,3049426780,"0xB5C28F5C",1789570,504
505,11639,"0x2D77",7,504,3051216349,"0xB5DDDDDD",1789569,504
506,11646,"0x2D7E",7,506,3053005919,"0xB5F92C5F",1789570,505
507,11653,"0x2D85",7,507,3054795489,"0xB6147AE1",1789570,507
508,11659,"0x2D8B",6,507,3056585058,"0xB62FC962",1789569,507
509,11666,"0x2D92",7,508,3058374628,"0xB64B17E4",1789570,508
510,11673,"0x2D99",7,509,3060164198,"0xB6666666",1789570,510
511,11680,"0x2DA0",7,510,3061953768,"0xB681B4E8",1789570,511
512,11687,"0x2DA7",7,512,3063743337,"0xB69D0369",1789569,511
513,11694,"0x2DAE",7,513,3065532907,"0xB6B851EB",1789570,512
514,11700,"0x2DB4",6,513,3067322477,"0xB6D3A06D",1789570,514
515,11707,"0x2DBB",7,514,3069112046,"0xB6EEEEEE",1789569,514
516,11714,"0x2DC2",7,515,3070901616,"0xB70A3D70",1789570,515
517,11721,"0x2DC9",7,517,3072691186,"0xB7258BF2",1789570,517
518,11728,"0x2DD0",7,518,3074480756,"0xB740DA74",1789570,518
519,11735,"0x2DD7",7,519,3076270325,"0xB75C28F5",1789569,518
520,11741,"0x2DDD",6,519,3078059895,"0xB7777777",1789570,519
521,11748,"0x2DE4",7,520,3079849465,"0xB792C5F9",1789570,521
522,11755,"0x2DEB",7,521,3081639034,"0xB7AE147A",1789569,521
523,11762,"0x2DF2",7,523,3083428604,"0xB7C962FC",1789570,522
524,11769,"0x2DF9",7,524,3085218174,"0xB7E4B17E",1789570,524
525,11776,"0x2E00",7,525,3087007744,"0xB8000000",1789570,525
526,11782,"0x2E06",6,525,3088797313,"0xB81B4E81",1789569,525
527,11789,"0x2E0D",7,526,3090586883,"0xB8369D03",1789570,527
528,11796,"0x2E14",7,527,3092376453,"0xB851EB85",1789570,528
529,11803,"0x2E1B",7,529,3094166022,"0xB86D3A06",1789569,528
530,11810,"0x2E22",7,530,3095955592,"0xB8888888",1789570,529
531,11816,"0x2E28",6,530,3097745162,"0xB8A3D70A",1789570,531
532,11823,"0x2E2F",7,531,3099534731,"0xB8BF258B",1789569,531
533,11830,"0x2E36",7,532,3101324301,"0xB8DA740D",1789570,532
534,11837,"0x2E3D",7,534,3103113871,"0xB8F5C28F",1789570,534
535,11844,"0x2E44",7,535,3104903441,"0xB9111111",1789570,535
536,11851,"0x2E4B",7,536,3106693010,"0xB92C5F92",1789569,535
537,11857,"0x2E51",6,536,3108482580,"0xB947AE14",1789570,536
538,11864,"0x2E58",7,537,3110272150,"0xB962FC96",1789570,538
539,11871,"0x2E5F",7,538,3112061719,"0xB97E4B17",1789569,538
540,11878,"0x2E66",7,540,3113851289,"0xB9999999",1789570,539
541,11885,"0x2E6D",7,541,3115640859,"0xB9B4E81B",1789570,541
542,11892,"0x2E74",7,542,3117430429,"0xB9D0369D",1789570,542
543,11898,"0x2E7A",6,542,3119219998,"0xB9EB851E",1789569,542
544,11905,"0x2E81",7,543,3121009568,"0xBA06D3A0",1789570,544
545,11912,"0x2E88",7,544,3122799138,"0xBA222222",1789570,545
546,11919,"0x2E8F",7,546,3124588707,"0xBA3D70A3",1789569,545
547,11926,"0x2E96",7,547,3126378277,"0xBA58BF25",1789570,546
548,11933,"0x2E9D",7,548,3128167847,"0xBA740DA7",1789570,548
549,11939,"0x2EA3",6,548,3129957416,"0xBA8F5C28",1789569,548
550,11946,"0x2EAA",7,549,3131746986,"0xBAAAAAAA",1789570,549
551,11953,"0x2EB1",7,550,3133536556,"0xBAC5F92C",1789570,551
552,11960,"0x2EB8",7,552,3135326126,"0xBAE147AE",1789570,552
553,11967,"0x2EBF",7,553,3137115695,"0xBAFC962F",1789569,552
554,11973,"0x2EC5",6,553,3138905265,"0xBB17E4B1",1789570,553
555,11980,"0x2ECC",7,554,3140694835,"0xBB333333",1789570,555
556,11987,"0x2ED3",7,555,3142484404,"0xBB4E81B4",1789569,555
557,11994,"0x2EDA",7,557,3144273974,"0xBB69D036",1789570,556
558,12001,"0x2EE1",7,558,3146063544,"0xBB851EB8",1789570,558
559,12008,"0x2EE8",7,559,3147853114,"0xBBA06D3A",1789570,559
560,12014,"0x2EEE",6,559,3149642683,"0xBBBBBBBB",1789569,559
561,12021,"0x2EF5",7,560,3151432253,"0xBBD70A3D",1789570,561
562,12028,"0x2EFC",7,561,3153221823,"0xBBF258BF",1789570,562
563,12035,"0x2F03",7,563,3155011392,"0xBC0DA740",1789569,562
564,12042,"0x2F0A",7,564,3156800962,"0xBC28F5C2",1789570,563
565,12049,"0x2F11",7,565,3158590532,"0xBC444444",1789570,565
566,12055,"0x2F17",6,565,3160380101,"0xBC5F92C5",1789569,565
567,12062,"0x2F1E",7,566,3162169671,"0xBC7AE147",1789570,566
568,12069,"0x2F25",7,567,3163959241,"0xBC962FC9",1789570,568
569,12076,"0x2F2C",7,569,3165748811,"0xBCB17E4B",1789570,569
570,12083,"0x2F33",7,570,3167538380,"0xBCCCCCCC",1789569,569
571,12090,"0x2F3A",7,571,3169327950,"0xBCE81B4E",1789570,570
572,12096,"0x2F40",6,571,3171117520,"0xBD0369D0",1789570,572
573,12103,"0x2F47",7,572,3172907089,"0xBD1EB851",1789569,572
574,12110,"0x2F4E",7,573,3174696659,"0xBD3A06D3",1789570,573
575,12117,"0x2F55",7,575,3176486229,"0xBD555555",1789570,575
576,12124,"0x2F5C",7,576,3178275799,"0xBD70A3D7",1789570,576
577,12130,"0x2F62",6,576,3180065368,"0xBD8BF258",1789569,576
578,12137,"0x2F69",7,577,3181854938,"0xBDA740DA",1789570,578
579,12144,"0x2F70",7,578,3183644508,"0xBDC28F5C",1789570,579
580,12151,"0x2F77",7,580,3185434077,"0xBDDDDDDD",1789569,579
581,12158,"0x2F7E",7,581,3187223647,"0xBDF92C5F",1789570,580
582,12165,"0x2F85",7,582,3189013217,"0xBE147AE1",1789570,582
583,12171,"0x2F8B",6,582,3190802786,"0xBE2FC962",1789569,582
584,12178,"0x2F92",7,583,3192592356,"0xBE4B17E4",1789570,583
585,12185,"0x2F99",7,584,3194381926,"0xBE666666",1789570,585
586,12192,"0x2FA0",7,586,3196171496,"0xBE81B4E8",1789570,586
587,12199,"0x2FA7",7,587,3197961065,"0xBE9D0369",1789569,586
588,12206,"0x2FAE",7,588,3199750635,"0xBEB851EB",1789570,587
589,12212,"0x2FB4",6,588,3201540205,"0xBED3A06D",1789570,589
590,12219,"0x2FBB",7,589,3203329774,"0xBEEEEEEE",1789569,589
591,12226,"0x2FC2",7,590,3205119344,"0xBF0A3D70",1789570,590
592,12233,"0x2FC9",7,592,3206908914,"0xBF258BF2",1789570,592
593,12240,"0x2FD0",7,593,3208698484,"0xBF40DA74",1789570,593
594,12247,"0x2FD7",7,594,3210488053,"0xBF5C28F5",1789569,593
595,12253,"0x2FDD",6,594,3212277623,"0xBF777777",1789570,595
596,12260,"0x2FE4",7,595,3214067193,"0xBF92C5F9",1789570,596
597,12267,"0x2FEB",7,596,3215856762,"0xBFAE147A",1789569,596
598,12274,"0x2FF2",7,598,3217646332,"0xBFC962FC",1789570,597
599,12281,"0x2FF9",7,599,3219435902,"0xBFE4B17E",1789570,599
600,12288,"0x3000",7,600,3221225472,"0xC0000000",1789570,600
601,12294,"0x3006",6,600,3223015041,"0xC01B4E81",1789569,600
602,12301,"0x300D",7,601,3224804611,"0xC0369D03",1789570,602
603,12308,"0x3014",7,603,3226594181,"0xC051EB85",1789570,603
604,12315,"0x301B",7,604,3228383750,"0xC06D3A06",1789569,603
605,12322,"0x3022",7,605,3230173320,"0xC0888888",1789570,604
606,12328,"0x3028",6,605,3231962890,"0xC0A3D70A",1789570,606
